image,comp_id,class,terminal,n_terminals,gt_net,pred_net,verdict,n_nodes_seen,pose,pose_dist_frac
circuit_537.jpg,5,Resistor,1,2,n1,n1,ok,2,pose0,0.11
circuit_537.jpg,6,I-AC,0,2,0,0,ok,2,pose2,0.0915
circuit_537.jpg,6,I-AC,1,2,n2,n2,ok,2,pose2,0.0915
circuit_538.jpg,0,BJT-PNP,0,3,n10,n10,ok,3,pose2,0.1318
circuit_538.jpg,0,BJT-PNP,1,3,n11,n4,swapped,3,pose2,0.1318
circuit_538.jpg,0,BJT-PNP,2,3,n4,n11,swapped,3,pose2,0.1318
circuit_538.jpg,1,Resistor,0,2,n1,n1,ok,2,pose2,0.1214
circuit_538.jpg,1,Resistor,1,2,n2,n2,ok,2,pose2,0.1214
circuit_538.jpg,2,BJT-PNP,0,3,n13,n13,ok,3,pose2,0.2262
circuit_538.jpg,2,BJT-PNP,1,3,n14,n3,swapped,3,pose2,0.2262
circuit_538.jpg,2,BJT-PNP,2,3,n3,n14,swapped,3,pose2,0.2262
circuit_538.jpg,3,BJT-NPN,0,3,n1,n6,swapped,3,pose6,0.1363
circuit_538.jpg,3,BJT-NPN,1,3,n6,n5,swapped,3,pose6,0.1363
circuit_538.jpg,3,BJT-NPN,2,3,n5,n1,swapped,3,pose6,0.1363
circuit_538.jpg,4,BJT-NPN,0,3,n10,n10,ok,3,pose2,0.1398
circuit_538.jpg,4,BJT-NPN,1,3,n12,0,swapped,3,pose2,0.1398
circuit_538.jpg,4,BJT-NPN,2,3,0,n12,swapped,3,pose2,0.1398
circuit_538.jpg,5,Resistor,0,2,n15,n15,ok,2,pose2,0.1233
circuit_538.jpg,5,Resistor,1,2,0,0,ok,2,pose2,0.1233
circuit_538.jpg,6,GND,0,1,0,0,ok,1,,
circuit_538.jpg,7,BJT-NPN,0,3,n8,n10,swapped,3,pose6,0.1314
circuit_538.jpg,7,BJT-NPN,1,3,n10,0,swapped,3,pose6,0.1314
circuit_538.jpg,7,BJT-NPN,2,3,0,n8,swapped,3,pose6,0.1314
circuit_538.jpg,8,V-DC (one port),0,1,n2,n2,ok,1,any,0.3634
circuit_538.jpg,9,Inductor,0,2,n3,n3,ok,2,pose0,0.1232
circuit_538.jpg,9,Inductor,1,2,n4,n4,ok,2,pose0,0.1232
circuit_538.jpg,10,Diode,0,2,n7,n7,ok,2,pose0,0.1609
circuit_538.jpg,10,Diode,1,2,n8,n8,ok,2,pose0,0.1609
circuit_538.jpg,11,BJT-PNP,0,3,n9,n9,ok,3,pose2,0.1976
circuit_538.jpg,11,BJT-PNP,1,3,n8,n5,swapped,3,pose2,0.1976
circuit_538.jpg,11,BJT-PNP,2,3,n5,n8,swapped,3,pose2,0.1976
circuit_538.jpg,12,Resistor,0,2,n11,n11,ok,2,pose2,0.1384
circuit_538.jpg,12,Resistor,1,2,0,0,ok,2,pose2,0.1384
circuit_538.jpg,13,Diode,0,2,n6,n6,ok,2,pose0,0.1599
circuit_538.jpg,13,Diode,1,2,n7,n7,ok,2,pose0,0.1599
circuit_538.jpg,14,BJT-NPN,0,3,n5,n9,swapped,3,pose6,0.1452
circuit_538.jpg,14,BJT-NPN,1,3,n9,0,swapped,3,pose6,0.1452
circuit_538.jpg,14,BJT-NPN,2,3,0,n5,swapped,3,pose6,0.1452
circuit_538.jpg,15,BJT-PNP,0,3,0,0,ok,3,pose2,0.2085
circuit_538.jpg,15,BJT-PNP,1,3,n15,n14,swapped,3,pose2,0.2085
circuit_538.jpg,15,BJT-PNP,2,3,n14,n15,swapped,3,pose2,0.2085
circuit_538.jpg,16,Resistor,0,2,n2,n2,ok,2,pose2,0.123
circuit_538.jpg,16,Resistor,1,2,n3,n3,ok,2,pose2,0.123
circuit_538.jpg,17,BJT-NPN,0,3,n13,n13,ok,3,pose2,0.1393
circuit_538.jpg,17,BJT-NPN,1,3,n12,0,swapped,3,pose2,0.1393
circuit_538.jpg,17,BJT-NPN,2,3,0,n12,swapped,3,pose2,0.1393
circuit_538.jpg,18,V-DC (one port),0,1,n4,n4,ok,1,any,0.383
circuit_538.jpg,19,Inductor,0,2,n4,n4,ok,2,pose0,0.1352
circuit_538.jpg,19,Inductor,1,2,n5,n5,ok,2,pose0,0.1352
circuit_538.jpg,20,V-DC (one port),0,1,n1,n1,ok,1,any,0.3696
circuit_538.jpg,21,V-DC (one port),0,1,n15,n15,ok,1,any,0.3849
circuit_538.jpg,22,V-DC (one port),0,1,n5,n5,ok,1,any,0.3619
circuit_555.jpg,0,Resistor,0,2,n1,n1,ok,2,pose0,0.1328
circuit_555.jpg,0,Resistor,1,2,n2,n2,ok,2,pose0,0.1328
circuit_555.jpg,1,Resistor,0,2,n2,n2,ok,2,pose0,0.1245
circuit_555.jpg,1,Resistor,1,2,n4,n4,ok,2,pose0,0.1245
circuit_555.jpg,2,Resistor,0,2,n3,n3,ok,2,pose2,0.1255
circuit_555.jpg,2,Resistor,1,2,n2,n2,ok,2,pose2,0.1255
circuit_555.jpg,3,V-DC,0,2,0,n1,swapped,2,pose6,0.1231
circuit_555.jpg,3,V-DC,1,2,n1,0,swapped,2,pose6,0.1231
circuit_555.jpg,4,Capacitor,0,2,0,0,ok,2,pose0,0.174
circuit_555.jpg,4,Capacitor,1,2,n3,n3,ok,2,pose0,0.174
circuit_555.jpg,5,GND,0,1,0,0,ok,1,,
circuit_555.jpg,6,Inductor,0,2,0,0,ok,2,pose2,0.1251
circuit_555.jpg,6,Inductor,1,2,n4,n4,ok,2,pose2,0.1251
circuit_560.jpg,0,I-DC,0,2,0,n6,swapped,2,pose6,0.1007
circuit_560.jpg,0,I-DC,1,2,n6,0,swapped,2,pose6,0.1007
circuit_560.jpg,1,V-DC,0,2,n1,0,swapped,2,pose6,0.1078
circuit_560.jpg,1,V-DC,1,2,0,n1,swapped,2,pose6,0.1078
circuit_560.jpg,2,Diode,0,2,n2,n2,ok,2,pose0,0.1627
circuit_560.jpg,2,Diode,1,2,n4,n4,ok,2,pose0,0.1627
circuit_560.jpg,3,Diode,0,2,n4,n4,ok,2,pose0,0.1496
circuit_560.jpg,3,Diode,1,2,n8,n8,ok,2,pose0,0.1496
circuit_560.jpg,4,Diode,0,2,n3,n3,ok,2,pose0,0.1553
circuit_560.jpg,4,Diode,1,2,n5,n5,ok,2,pose0,0.1553
circuit_560.jpg,5,Diode,0,2,0,0,ok,2,pose0,0.1531
circuit_560.jpg,5,Diode,1,2,n7,n7,ok,2,pose0,0.1531
circuit_560.jpg,6,Diode,0,2,n5,n5,ok,2,pose0,0.1515
circuit_560.jpg,6,Diode,1,2,n8,n8,ok,2,pose0,0.1515
circuit_560.jpg,7,Inductor,0,2,n7,n7,ok,2,pose0,0.1249
circuit_560.jpg,7,Inductor,1,2,n8,n8,ok,2,pose0,0.1249
circuit_560.jpg,8,Inductor,0,2,n1,n1,ok,2,pose0,0.1119
circuit_560.jpg,8,Inductor,1,2,n2,n2,ok,2,pose0,0.1119
circuit_560.jpg,9,Capacitor,0,2,0,0,ok,2,pose2,0.1792
circuit_560.jpg,9,Capacitor,1,2,n4,n4,ok,2,pose2,0.1792
circuit_560.jpg,10,Capacitor,0,2,n6,n6,ok,2,pose2,0.1799
circuit_560.jpg,10,Capacitor,1,2,n7,n7,ok,2,pose2,0.1799
circuit_560.jpg,11,Capacitor,0,2,n2,n2,ok,2,pose2,0.1732
circuit_560.jpg,11,Capacitor,1,2,n3,n3,ok,2,pose2,0.1732
circuit_560.jpg,12,GND,0,1,0,0,ok,1,,
circuit_560.jpg,13,Inductor,0,2,n4,n4,ok,2,pose0,0.1247
circuit_560.jpg,13,Inductor,1,2,n5,n5,ok,2,pose0,0.1247
circuit_560.jpg,14,GND,0,1,0,0,ok,1,,
circuit_560.jpg,15,Resistor,0,2,n5,n5,ok,2,pose2,0.1306
circuit_560.jpg,15,Resistor,1,2,0,0,ok,2,pose2,0.1306
circuit_560.jpg,16,Zener Diode,0,2,n4,n7,swapped,2,pose4,0.1362
circuit_560.jpg,16,Zener Diode,1,2,n7,n4,swapped,2,pose4,0.1362
circuit_560.jpg,17,Zener Diode,0,2,n3,n4,swapped,2,pose4,0.1479
circuit_560.jpg,17,Zener Diode,1,2,n4,n3,swapped,2,pose4,0.1479
circuit_560.jpg,18,Zener Diode,0,2,n2,0,swapped,2,pose4,0.1316
circuit_560.jpg,18,Zener Diode,1,2,0,n2,swapped,2,pose4,0.1316
circuit_563.jpg,0,V-DC,0,2,n5,n5,ok,2,pose0,0.1129
circuit_563.jpg,0,V-DC,1,2,0,0,ok,2,pose0,0.1129
circuit_563.jpg,1,I-AC,0,2,0,0,ok,2,pose2,0.1187
circuit_563.jpg,1,I-AC,1,2,n9,n9,ok,2,pose2,0.1187
circuit_563.jpg,2,I-AC,0,2,0,0,ok,2,pose2,0.1034
circuit_563.jpg,2,I-AC,1,2,n7,n7,ok,2,pose2,0.1034
circuit_563.jpg,3,MOSFET-P,0,3,n2,n2,ok,3,pose2,0.1634
circuit_563.jpg,3,MOSFET-P,1,3,n1,0,swapped,3,pose2,0.1634
circuit_563.jpg,3,MOSFET-P,2,3,0,n1,swapped,3,pose2,0.1634
circuit_563.jpg,4,V-AC,0,2,0,0,ok,2,pose2,0.0993
circuit_563.jpg,4,V-AC,1,2,n3,n3,ok,2,pose2,0.0993
circuit_563.jpg,5,MOSFET-P,0,3,n4,n4,ok,3,pose2,0.1626
circuit_563.jpg,5,MOSFET-P,1,3,n7,n8,swapped,3,pose2,0.1626
circuit_563.jpg,5,MOSFET-P,2,3,n8,n7,swapped,3,pose2,0.1626
circuit_563.jpg,6,V-AC,0,2,0,0,ok,2,pose2,0.1212
circuit_563.jpg,6,V-AC,1,2,n1,n1,ok,2,pose2,0.1212
circuit_563.jpg,7,MOSFET-P,0,3,n8,n9,swapped,3,pose6,0.1465
circuit_563.jpg,7,MOSFET-P,1,3,n9,0,swapped,3,pose6,0.1465
circuit_563.jpg,7,MOSFET-P,2,3,0,n8,swapped,3,pose6,0.1465
circuit_563.jpg,8,Resistor,0,2,n2,n2,ok,2,pose0,0.1403
circuit_563.jpg,8,Resistor,1,2,n8,n8,ok,2,pose0,0.1403
circuit_563.jpg,9,GND,0,1,0,0,ok,1,,
circuit_563.jpg,10,MOSFET-N,0,3,n4,n3,swapped,3,pose6,0.1695
circuit_563.jpg,10,MOSFET-N,1,3,n3,n2,swapped,3,pose6,0.1695
circuit_563.jpg,10,MOSFET-N,2,3,n2,n4,swapped,3,pose6,0.1695
circuit_563.jpg,11,GND,0,1,0,0,ok,1,,
circuit_563.jpg,12,MOSFET-N,0,3,n5,n5,ok,3,pose2,0.1425
circuit_563.jpg,12,MOSFET-N,1,3,n1,n4,swapped,3,pose2,0.1425
circuit_563.jpg,12,MOSFET-N,2,3,n4,n1,swapped,3,pose2,0.1425
circuit_563.jpg,13,Zener Diode,0,2,n3,n5,swapped,2,pose4,0.1558
circuit_563.jpg,13,Zener Diode,1,2,n5,n3,swapped,2,pose4,0.1558
circuit_563.jpg,14,MOSFET-P,0,3,n5,n5,ok,3,pose2,0.1619
circuit_563.jpg,14,MOSFET-P,1,3,n3,n4,swapped,3,pose2,0.1619
circuit_563.jpg,14,MOSFET-P,2,3,n4,n3,swapped,3,pose2,0.1619
circuit_575.jpg,0,Capacitor,0,2,n2,n2,ok,2,pose0,0.1531
circuit_575.jpg,0,Capacitor,1,2,n1,n1,ok,2,pose0,0.1531
circuit_575.jpg,1,Inductor,0,2,n2,n2,ok,2,pose0,0.112
circuit_575.jpg,1,Inductor,1,2,n3,n3,ok,2,pose0,0.112
circuit_575.jpg,2,Capacitor,0,2,0,0,ok,2,pose0,0.1481
circuit_575.jpg,2,Capacitor,1,2,n1,n1,ok,2,pose0,0.1481
circuit_575.jpg,3,Resistor,0,2,n1,n1,ok,2,pose2,0.1173
circuit_575.jpg,3,Resistor,1,2,n2,n2,ok,2,pose2,0.1173
circuit_575.jpg,4,Resistor,0,2,n4,n4,ok,2,pose0,0.1103
circuit_575.jpg,4,Resistor,1,2,n5,n5,ok,2,pose0,0.1103
circuit_575.jpg,5,Inductor,0,2,0,0,ok,2,pose2,0.1099
circuit_575.jpg,5,Inductor,1,2,n5,n5,ok,2,pose2,0.1099
circuit_575.jpg,6,GND,0,1,0,0,ok,1,,
circuit_575.jpg,7,I-DC,0,2,n1,n1,ok,2,pose0,0.0954
circuit_575.jpg,7,I-DC,1,2,0,0,ok,2,pose0,0.0954
circuit_575.jpg,8,Inductor,0,2,n5,n5,ok,2,pose0,0.1095
circuit_575.jpg,8,Inductor,1,2,n2,n2,ok,2,pose0,0.1095
circuit_575.jpg,9,V-AC,0,2,n3,n3,ok,2,pose0,0.0991
circuit_575.jpg,9,V-AC,1,2,n4,n4,ok,2,pose0,0.0991
circuit_576.jpg,0,GND,0,1,0,0,ok,1,,
circuit_576.jpg,1,V-DC,0,2,n1,n1,ok,2,pose0,0.0956
circuit_576.jpg,1,V-DC,1,2,0,0,ok,2,pose0,0.0956
circuit_576.jpg,2,MOSFET-P,0,3,n1,n3,swapped,3,pose6,0.1501
circuit_576.jpg,2,MOSFET-P,1,3,n3,n4,swapped,3,pose6,0.1501
circuit_576.jpg,2,MOSFET-P,2,3,n4,n1,swapped,3,pose6,0.1501
circuit_576.jpg,3,MOSFET-N,0,3,n1,n2,swapped,3,pose6,0.1623
circuit_576.jpg,3,MOSFET-N,1,3,n2,n4,swapped,3,pose6,0.1623
circuit_576.jpg,3,MOSFET-N,2,3,n4,n1,swapped,3,pose6,0.1623
circuit_576.jpg,4,MOSFET-N,0,3,n4,n2,swapped,3,pose4,0.1548
circuit_576.jpg,4,MOSFET-N,1,3,n2,n5,swapped,3,pose4,0.1548
circuit_576.jpg,4,MOSFET-N,2,3,n5,n4,swapped,3,pose4,0.1548
circuit_576.jpg,5,MOSFET-N,0,3,n5,n3,swapped,3,pose6,0.165
circuit_576.jpg,5,MOSFET-N,1,3,n3,n9,swapped,3,pose6,0.165
circuit_576.jpg,5,MOSFET-N,2,3,n9,n5,swapped,3,pose6,0.165
circuit_576.jpg,6,V-AC,0,2,n2,n2,ok,2,pose0,0.1023
circuit_576.jpg,6,V-AC,1,2,n9,n9,ok,2,pose0,0.1023
circuit_576.jpg,7,V-AC,0,2,n3,n3,ok,2,pose0,0.104
circuit_576.jpg,7,V-AC,1,2,n9,n9,ok,2,pose0,0.104
circuit_576.jpg,8,Zener Diode,0,2,n1,n2,swapped,2,pose4,0.1341
circuit_576.jpg,8,Zener Diode,1,2,n2,n1,swapped,2,pose4,0.1341
circuit_576.jpg,9,MOSFET-N,0,3,n4,n7,swapped,3,pose6,0.1593
circuit_576.jpg,9,MOSFET-N,1,3,n7,n6,swapped,3,pose6,0.1593
circuit_576.jpg,9,MOSFET-N,2,3,n6,n4,swapped,3,pose6,0.1593
circuit_576.jpg,10,MOSFET-N,0,3,n6,n8,swapped,3,pose6,0.1638
circuit_576.jpg,10,MOSFET-N,1,3,n8,n9,swapped,3,pose6,0.1638
circuit_576.jpg,10,MOSFET-N,2,3,n9,n6,swapped,3,pose6,0.1638
circuit_576.jpg,11,I-AC,0,2,n8,n8,ok,2,pose2,0.0995
circuit_576.jpg,11,I-AC,1,2,n9,n9,ok,2,pose2,0.0995
circuit_576.jpg,12,I-AC,0,2,n7,n7,ok,2,pose2,0.0972
circuit_576.jpg,12,I-AC,1,2,n9,n9,ok,2,pose2,0.0972
circuit_576.jpg,13,Resistor,0,2,n5,n5,ok,2,pose0,0.1229
circuit_576.jpg,13,Resistor,1,2,n6,n6,ok,2,pose0,0.1229
circuit_588.jpg,0,I-AC,0,2,n2,n2,ok,2,pose0,0.1137
circuit_588.jpg,0,I-AC,1,2,n3,n3,ok,2,pose0,0.1137
circuit_588.jpg,1,V-DC,0,2,n5,n5,ok,2,pose0,0.1105
circuit_588.jpg,1,V-DC,1,2,n4,n4,ok,2,pose0,0.1105
circuit_588.jpg,2,Capacitor,0,2,n3,n3,ok,2,pose2,0.1598
circuit_588.jpg,2,Capacitor,1,2,n4,n4,ok,2,pose2,0.1598
circuit_588.jpg,3,V-DC,0,2,n3,n3,ok,2,pose0,0.1171
circuit_588.jpg,3,V-DC,1,2,n4,n4,ok,2,pose0,0.1171
circuit_588.jpg,4,Capacitor,0,2,n2,n2,ok,2,pose2,0.1459
circuit_588.jpg,4,Capacitor,1,2,n4,n4,ok,2,pose2,0.1459
circuit_588.jpg,5,Inductor,0,2,n1,n1,ok,2,pose0,0.1208
circuit_588.jpg,5,Inductor,1,2,n2,n2,ok,2,pose0,0.1208
circuit_588.jpg,6,I-DC,0,2,n4,n4,ok,2,pose0,0.1125
circuit_588.jpg,6,I-DC,1,2,n5,n5,ok,2,pose0,0.1125
circuit_588.jpg,7,Inductor,0,2,n1,n1,ok,2,pose0,0.1192
circuit_588.jpg,7,Inductor,1,2,n6,n6,ok,2,pose0,0.1192
circuit_588.jpg,8,Inductor,0,2,n1,n1,ok,2,pose0,0.1168
circuit_588.jpg,8,Inductor,1,2,n3,n3,ok,2,pose0,0.1168
circuit_588.jpg,9,Capacitor,0,2,n7,n7,ok,2,pose2,0.1757
circuit_588.jpg,9,Capacitor,1,2,n4,n4,ok,2,pose2,0.1757
circuit_588.jpg,10,V-AC,0,2,n1,n1,ok,2,pose2,0.0996
circuit_588.jpg,10,V-AC,1,2,n2,n2,ok,2,pose2,0.0996
circuit_588.jpg,11,Capacitor,0,2,n6,n6,ok,2,pose2,0.1676
circuit_588.jpg,11,Capacitor,1,2,n4,n4,ok,2,pose2,0.1676
circuit_588.jpg,12,Inductor,0,2,n1,n1,ok,2,pose0,0.1289
circuit_588.jpg,12,Inductor,1,2,n7,n7,ok,2,pose0,0.1289
circuit_591.jpg,0,Resistor,0,2,n2,n2,ok,2,pose0,0.1117
circuit_591.jpg,0,Resistor,1,2,n1,n1,ok,2,pose0,0.1117
circuit_591.jpg,1,V-AC,0,2,0,0,ok,2,pose2,0.1029
circuit_591.jpg,1,V-AC,1,2,n2,n2,ok,2,pose2,0.1029
circuit_591.jpg,2,Inductor,0,2,n1,n1,ok,2,pose0,0.1121
circuit_591.jpg,2,Inductor,1,2,n3,n3,ok,2,pose0,0.1121
circuit_591.jpg,3,I-AC,0,2,0,0,ok,2,pose2,0.1021
circuit_591.jpg,3,I-AC,1,2,n3,n3,ok,2,pose2,0.1021
circuit_591.jpg,4,GND,0,1,0,0,ok,1,,
circuit_591.jpg,5,Capacitor,0,2,0,0,ok,2,pose0,0.1661
circuit_591.jpg,5,Capacitor,1,2,n3,n3,ok,2,pose0,0.1661
circuit_591.jpg,6,Resistor,0,2,0,0,ok,2,pose2,0.1179
circuit_591.jpg,6,Resistor,1,2,n3,n3,ok,2,pose2,0.1179
circuit_595.jpg,0,I-AC,0,2,n2,n2,ok,2,pose0,0.0957
circuit_595.jpg,0,I-AC,1,2,n3,n3,ok,2,pose0,0.0957
circuit_595.jpg,1,Capacitor,0,2,n1,n1,ok,2,pose0,0.1615
circuit_595.jpg,1,Capacitor,1,2,n2,n2,ok,2,pose0,0.1615
circuit_595.jpg,2,V-DC,0,2,n1,n1,ok,2,pose0,0.0936
circuit_595.jpg,2,V-DC,1,2,n2,n2,ok,2,pose0,0.0936
circuit_595.jpg,3,I-DC,0,2,0,n1,swapped,2,pose6,0.1074
circuit_595.jpg,3,I-DC,1,2,n1,0,swapped,2,pose6,0.1074
circuit_595.jpg,4,V-AC,0,2,n3,n3,ok,2,pose0,0.0991
circuit_595.jpg,4,V-AC,1,2,n4,n4,ok,2,pose0,0.0991
circuit_595.jpg,5,V-DC,0,2,n1,n1,ok,2,pose0,0.098
circuit_595.jpg,5,V-DC,1,2,0,0,ok,2,pose0,0.098
circuit_595.jpg,6,Capacitor,0,2,0,0,ok,2,pose0,0.1783
circuit_595.jpg,6,Capacitor,1,2,n5,n5,ok,2,pose0,0.1783
circuit_595.jpg,7,Capacitor,0,2,n1,n1,ok,2,pose0,0.1857
circuit_595.jpg,7,Capacitor,1,2,n6,n6,ok,2,pose0,0.1857
circuit_595.jpg,8,Capacitor,0,2,n1,n1,ok,2,pose0,0.1737
circuit_595.jpg,8,Capacitor,1,2,n3,n3,ok,2,pose0,0.1737
circuit_595.jpg,9,GND,0,1,0,0,ok,1,,
circuit_595.jpg,10,Inductor,0,2,n6,n6,ok,2,pose2,0.1335
circuit_595.jpg,10,Inductor,1,2,n4,n4,ok,2,pose2,0.1335
circuit_595.jpg,11,Inductor,0,2,n2,n2,ok,2,pose2,0.1225
circuit_595.jpg,11,Inductor,1,2,n4,n4,ok,2,pose2,0.1225
circuit_595.jpg,12,Inductor,0,2,n5,n5,ok,2,pose2,0.1223
circuit_595.jpg,12,Inductor,1,2,n4,n4,ok,2,pose2,0.1223
circuit_595.jpg,13,Inductor,0,2,n3,n3,ok,2,pose2,0.1111
circuit_595.jpg,13,Inductor,1,2,n4,n4,ok,2,pose2,0.1111
circuit_6.jpg,0,V-DC,0,2,n4,n4,ok,2,pose0,0.0969
circuit_6.jpg,0,V-DC,1,2,n3,n3,ok,2,pose0,0.0969
circuit_6.jpg,1,V-DC,0,2,0,n2,swapped,2,pose6,0.0895
circuit_6.jpg,1,V-DC,1,2,n2,0,swapped,2,pose6,0.0895
circuit_6.jpg,2,Inductor,0,2,n3,n3,ok,2,pose0,0.1154
circuit_6.jpg,2,Inductor,1,2,0,0,ok,2,pose0,0.1154
circuit_6.jpg,3,I-DC,0,2,n1,n1,ok,2,pose0,0.0972
circuit_6.jpg,3,I-DC,1,2,n3,n3,ok,2,pose0,0.0972
circuit_6.jpg,4,Resistor,0,2,0,0,ok,2,pose2,0.1125
circuit_6.jpg,4,Resistor,1,2,n4,n4,ok,2,pose2,0.1125
circuit_6.jpg,5,Resistor,0,2,n2,n2,ok,2,pose0,0.1164
circuit_6.jpg,5,Resistor,1,2,n1,n1,ok,2,pose0,0.1164
circuit_6.jpg,6,Capacitor,0,2,n1,n1,ok,2,pose0,0.1533
circuit_6.jpg,6,Capacitor,1,2,n3,n3,ok,2,pose0,0.1533
circuit_6.jpg,7,GND,0,1,0,0,ok,1,,
circuit_606.jpg,0,Resistor,0,2,n1,n1,ok,2,pose2,0.116
circuit_606.jpg,0,Resistor,1,2,0,0,ok,2,pose2,0.116
circuit_606.jpg,1,BJT-NPN,0,3,n6,n7,swapped,3,pose6,0.1318
circuit_606.jpg,1,BJT-NPN,1,3,n7,0,swapped,3,pose6,0.1318
circuit_606.jpg,1,BJT-NPN,2,3,0,n6,swapped,3,pose6,0.1318
circuit_606.jpg,2,BJT-PNP,0,3,n15,n15,ok,3,pose2,0.1318
circuit_606.jpg,2,BJT-PNP,1,3,n14,n9,swapped,3,pose2,0.1318
circuit_606.jpg,2,BJT-PNP,2,3,n9,n14,swapped,3,pose2,0.1318
circuit_606.jpg,3,BJT-PNP,0,3,0,0,ok,3,pose2,0.2231
circuit_606.jpg,3,BJT-PNP,1,3,n1,n2,swapped,3,pose2,0.2231
circuit_606.jpg,3,BJT-PNP,2,3,n2,n1,swapped,3,pose2,0.2231
circuit_606.jpg,4,Resistor,0,2,n10,n10,ok,2,pose2,0.1182
circuit_606.jpg,4,Resistor,1,2,0,0,ok,2,pose2,0.1182
circuit_606.jpg,5,BJT-PNP,0,3,n6,n3,swapped,3,pose3,0.1948
circuit_606.jpg,5,BJT-PNP,1,3,n2,n6,swapped,3,pose3,0.1948
circuit_606.jpg,5,BJT-PNP,2,3,n3,n2,swapped,3,pose3,0.1948
circuit_606.jpg,6,BJT-NPN,0,3,n11,n7,swapped,3,pose6,0.1359
circuit_606.jpg,6,BJT-NPN,1,3,n7,0,swapped,3,pose6,0.1359
circuit_606.jpg,6,BJT-NPN,2,3,0,n11,swapped,3,pose6,0.1359
circuit_606.jpg,7,BJT-NPN,0,3,n9,n15,swapped,3,pose6,0.1364
circuit_606.jpg,7,BJT-NPN,1,3,n15,0,swapped,3,pose6,0.1364
circuit_606.jpg,7,BJT-NPN,2,3,0,n9,swapped,3,pose6,0.1364
circuit_606.jpg,8,Resistor,0,2,n8,n8,ok,2,pose0,0.1246
circuit_606.jpg,8,Resistor,1,2,n9,n9,ok,2,pose0,0.1246
circuit_606.jpg,9,GND,0,1,0,0,ok,1,,
circuit_606.jpg,10,Diode,0,2,n12,n12,ok,2,pose0,0.1654
circuit_606.jpg,10,Diode,1,2,n13,n13,ok,2,pose0,0.1654
circuit_606.jpg,11,Resistor,0,2,n5,n5,ok,2,pose2,0.1218
circuit_606.jpg,11,Resistor,1,2,n4,n4,ok,2,pose2,0.1218
circuit_606.jpg,12,BJT-NPN,0,3,n5,n12,swapped,3,pose6,0.1343
circuit_606.jpg,12,BJT-NPN,1,3,n12,n9,swapped,3,pose6,0.1343
circuit_606.jpg,12,BJT-NPN,2,3,n9,n5,swapped,3,pose6,0.1343
circuit_606.jpg,13,Diode,0,2,n13,n13,ok,2,pose0,0.164
circuit_606.jpg,13,Diode,1,2,n14,n14,ok,2,pose0,0.164
circuit_606.jpg,14,V-DC (one port),0,1,n1,n1,ok,1,any,0.3834
circuit_606.jpg,15,V-DC (one port),0,1,n8,n8,ok,1,any,0.3599
circuit_606.jpg,16,V-DC (one port),0,1,n4,n4,ok,1,any,0.3627
circuit_606.jpg,17,V-DC (one port),0,1,n9,n9,ok,1,any,0.3895
circuit_606.jpg,18,Resistor,0,2,n4,n4,ok,2,pose2,0.1181
circuit_606.jpg,18,Resistor,1,2,n3,n3,ok,2,pose2,0.1181
circuit_606.jpg,19,Resistor,0,2,n3,n3,ok,2,pose0,0.125
circuit_606.jpg,19,Resistor,1,2,n8,n8,ok,2,pose0,0.125
circuit_606.jpg,20,BJT-PNP,0,3,0,0,ok,3,pose2,0.2238
circuit_606.jpg,20,BJT-PNP,1,3,n11,n14,swapped,3,pose2,0.2238
circuit_606.jpg,20,BJT-PNP,2,3,n14,n11,swapped,3,pose2,0.2238
circuit_606.jpg,21,BJT-PNP,0,3,n11,n11,ok,3,pose2,0.2114
circuit_606.jpg,21,BJT-PNP,1,3,n10,n8,swapped,3,pose2,0.2114
circuit_606.jpg,21,BJT-PNP,2,3,n8,n10,swapped,3,pose2,0.2114
circuit_607.jpg,0,I-DC,0,2,0,n4,swapped,2,pose4,0.0983
circuit_607.jpg,0,I-DC,1,2,n4,0,swapped,2,pose4,0.0983
circuit_607.jpg,1,Inductor,0,2,n2,n2,ok,2,pose2,0.1119
circuit_607.jpg,1,Inductor,1,2,n3,n3,ok,2,pose2,0.1119
circuit_607.jpg,2,Inductor,0,2,n2,n2,ok,2,pose2,0.1058
circuit_607.jpg,2,Inductor,1,2,n3,n3,ok,2,pose2,0.1058
circuit_607.jpg,3,Capacitor,0,2,n1,n1,ok,2,pose0,0.1581
circuit_607.jpg,3,Capacitor,1,2,0,0,ok,2,pose0,0.1581
circuit_607.jpg,4,Capacitor,0,2,n1,n1,ok,2,pose0,0.161
circuit_607.jpg,4,Capacitor,1,2,0,0,ok,2,pose0,0.161
circuit_607.jpg,5,Resistor,0,2,n4,n4,ok,2,pose0,0.1082
circuit_607.jpg,5,Resistor,1,2,n3,n3,ok,2,pose0,0.1082
circuit_607.jpg,6,Resistor,0,2,n1,n1,ok,2,pose0,0.1144
circuit_607.jpg,6,Resistor,1,2,n2,n2,ok,2,pose0,0.1144
circuit_607.jpg,7,GND,0,1,0,0,ok,1,,
circuit_61.jpg,0,V-DC,0,2,0,0,ok,2,pose0,0.1068
circuit_61.jpg,0,V-DC,1,2,n2,n2,ok,2,pose0,0.1068
circuit_61.jpg,1,I-DC,0,2,0,n1,swapped,2,pose6,0.124
circuit_61.jpg,1,I-DC,1,2,n1,0,swapped,2,pose6,0.124
circuit_61.jpg,2,V-DC,0,2,0,n3,swapped,2,pose6,0.1044
